Threshold,Precision,Recall,F2
0.07442412,0.12284482758620689,0.6867469879518072,0.35804020100472117
0.07448584,0.12311015118790497,0.6867469879518072,0.3584905660374318
0.07449437,0.12337662337662338,0.6867469879518072,0.35894206549087976
0.074813746,0.12147505422993492,0.6746987951807228,0.353089533417098
0.07488856,0.12173913043478261,0.6746987951807228,0.35353535353504917
0.07499281,0.12200435729847495,0.6746987951807228,0.3539823008846513
0.0754271,0.1222707423580786,0.6746987951807228,0.3544303797465308
0.07546257,0.12253829321663019,0.6746987951807228,0.354879594423016
0.07570519,0.12280701754385964,0.6746987951807228,0.3553299492382738
0.07580155,0.12087912087912088,0.6626506024096386,0.34942820838597205
0.07582539,0.11894273127753303,0.6506024096385542,0.3435114503813743
0.07612674,0.11920529801324503,0.6506024096385542,0.34394904458568215
0.07617601,0.11946902654867257,0.6506024096385542,0.34438775510173564
0.07634383,0.1197339246119734,0.6506024096385542,0.34482758620659126
0.076349474,0.12,0.6506024096385542,0.34526854219918307
0.07638632,0.12026726057906459,0.6506024096385542,0.3457106274004627
0.07660811,0.12053571428571429,0.6506024096385542,0.34615384615354056
0.07667448,0.12080536912751678,0.6506024096385542,0.3465982028238278
0.07675963,0.1210762331838565,0.6506024096385542,0.34704370179918004
0.07676765,0.12134831460674157,0.6506024096385542,0.3474903474900416
0.07677553,0.11936936936936937,0.6385542168674698,0.3414948453605187
0.07687951,0.11963882618510158,0.6385542168674698,0.3419354838706616
0.07690376,0.11990950226244344,0.6385542168674698,0.34237726098160587
0.07738439,0.12018140589569161,0.6385542168674698,0.3428201811122422
0.07748236,0.12045454545454545,0.6385542168674698,0.34326424870435673
0.07753436,0.12072892938496584,0.6385542168674698,0.3437094682227804
0.07763963,0.12100456621004566,0.6385542168674698,0.34415584415553757
0.07797433,0.12128146453089245,0.6385542168674698,0.34460338101399757
0.07798501,0.12155963302752294,0.6385542168674698,0.34505208333302656
0.07807045,0.12183908045977011,0.6385542168674698,0.3455019556711403
0.07838331,0.12211981566820276,0.6385542168674698,0.3459530026106591
0.078580454,0.12240184757505773,0.6385542168674698,0.3464052287578628
0.07872604,0.12268518518518519,0.6385542168674698,0.3468586387431483
0.078997605,0.12296983758700696,0.6385542168674698,0.3473132372211868
0.07944252,0.12325581395348838,0.6385542168674698,0.3477690288710837
0.07963142,0.12354312354312354,0.6385542168674698,0.3482260183965388
0.079994895,0.12383177570093458,0.6385542168674698,0.34868421052600823
0.08000979,0.12412177985948478,0.6385542168674698,0.3491436100128676
0.08008778,0.12206572769953052,0.6265060240963856,0.34300791556697463
0.080285035,0.1223529411764706,0.6265060240963856,0.34346103038278336
0.08043993,0.12264150943396226,0.6265060240963856,0.343915343915036
0.08047092,0.12293144208037825,0.6265060240963856,0.3443708609268443
0.080664486,0.12322274881516587,0.6265060240963856,0.34482758620658843
0.080672994,0.12351543942992874,0.6265060240963856,0.34528552456808487
0.08068063,0.12380952380952381,0.6265060240963856,0.3457446808507556
0.08082553,0.12410501193317422,0.6265060240963856,0.3462050599197982
0.08095346,0.12440191387559808,0.6265060240963856,0.3466666666663583
0.08097101,0.12470023980815348,0.6265060240963856,0.34712950600770215
0.08120271,0.125,0.6265060240963856,0.34759358288739195
0.08122382,0.12530120481927712,0.6265060240963856,0.34805890227546105
0.08157924,0.12560386473429952,0.6265060240963856,0.34852546916859206
0.08167704,0.12590799031476999,0.6265060240963856,0.34899328859029516
0.081758425,0.1262135922330097,0.6265060240963856,0.3494623655910889
0.08182411,0.12652068126520682,0.6265060240963856,0.34993270524868164
0.081980735,0.12682926829268293,0.6265060240963856,0.3504043126681545
0.08227906,0.12469437652811736,0.6144578313253012,0.34412955465556133
0.08252341,0.125,0.6144578313253012,0.3445945945942853
0.08274666,0.12530712530712532,0.6144578313253012,0.3450608930984728
0.08276751,0.12561576354679804,0.6144578313253012,0.3455284552842435
0.082781106,0.1259259259259259,0.6144578313253012,0.34599728629548426
0.08282061,0.12623762376237624,0.6144578313253012,0.34646739130403825
0.08297259,0.12406947890818859,0.6024096385542169,0.3401360544214591
0.08307019,0.12437810945273632,0.6024096385542169,0.34059945504056227
0.08310514,0.12468827930174564,0.6024096385542169,0.34106412005426057
0.083111875,0.125,0.6024096385542169,0.3415300546444989
0.083376355,0.12531328320802004,0.6024096385542169,0.341997264021578
0.08388152,0.12562814070351758,0.6024096385542169,0.3424657534243476
0.08394343,0.12594458438287154,0.6024096385542169,0.34293552812040323
0.08433537,0.12626262626262627,0.6024096385542169,0.3434065934062833
0.08476359,0.12658227848101267,0.6024096385542169,0.3438789546076679
0.08480086,0.12690355329949238,0.6024096385542169,0.3443526170795796
0.085117534,0.1272264631043257,0.6024096385542169,0.34482758620658627
0.085143976,0.12755102040816327,0.6024096385542169,0.34530386740300456
0.08625766,0.1278772378516624,0.6024096385542169,0.3457814661131059
0.086479336,0.1282051282051282,0.6024096385542169,0.3462603878113239
0.08649962,0.12853470437017994,0.6024096385542169,0.3467406380024633
0.08677049,0.12886597938144329,0.6024096385542169,0.34722222222191157
0.08693327,0.12919896640826872,0.6024096385542169,0.34770514603585057
0.087306015,0.12694300518134716,0.5903614457831325,0.34122562674063633
0.08736114,0.12727272727272726,0.5903614457831325,0.34170153416984256
0.08741986,0.12760416666666666,0.5903614457831325,0.34217877094940974
0.08759221,0.1279373368146214,0.5903614457831325,0.3426573426570317
0.08787932,0.12827225130890052,0.5903614457831325,0.3431372549016498
0.08792423,0.12860892388451445,0.5903614457831325,0.3436185133236722
0.08798824,0.12894736842105264,0.5903614457831325,0.34410112359519457
0.08836687,0.12928759894459102,0.5903614457831325,0.34458509142022326
0.08858365,0.12962962962962962,0.5903614457831325,0.3450704225349001
0.08870921,0.129973474801061,0.5903614457831325,0.34555712270772826
0.088744275,0.13031914893617022,0.5903614457831325,0.34604519773980175
0.08886955,0.13066666666666665,0.5903614457831325,0.34653465346503515
0.088889666,0.13101604278074866,0.5903614457831325,0.34702549575039676
0.08898664,0.13136729222520108,0.5903614457831325,0.3475177304961424
0.08925736,0.13172043010752688,0.5903614457831325,0.3480113636360521
0.08993879,0.1320754716981132,0.5903614457831325,0.34850640113766845
0.09024617,0.13243243243243244,0.5903614457831325,0.34900284900253736
0.09049339,0.13279132791327913,0.5903614457831325,0.3495007132664501
0.090793155,0.1331521739130435,0.5903614457831325,0.3499999999996882
0.0910763,0.1335149863760218,0.5903614457831325,0.3505007153072705
0.09117668,0.13387978142076504,0.5903614457831325,0.35100286532920116
0.09165379,0.13150684931506848,0.5783132530120482,0.344332855092945
0.091952905,0.13186813186813187,0.5783132530120482,0.34482758620658466
0.091958456,0.1322314049586777,0.5783132530120482,0.3453237410068823
0.092004135,0.13259668508287292,0.5783132530120482,0.345821325648103
0.09203345,0.1329639889196676,0.5783132530120482,0.34632034632003444
0.09237153,0.13333333333333333,0.5783132530120482,0.3468208092482429
0.09284989,0.13370473537604458,0.5783132530120482,0.3473227206943334
0.09288364,0.1340782122905028,0.5783132530120482,0.34782608695620965
0.09304,0.13445378151260504,0.5783132530120482,0.3483309143683381
0.09313088,0.1348314606741573,0.5783132530120482,0.3488372093020134
0.093175985,0.1323943661971831,0.5662650602409639,0.3420669577871696
0.09322487,0.1327683615819209,0.5662650602409639,0.34256559766732625
0.09367612,0.13314447592067988,0.5662650602409639,0.3430656934303447
0.09476078,0.13352272727272727,0.5662650602409639,0.34356725146167605
0.094816186,0.1339031339031339,0.5662650602409639,0.344070278184168
0.09546352,0.13428571428571429,0.5662650602409639,0.3445747800583387
