Threshold,Precision,Recall,F1,F2,False Negatives,True Positives,False Positives,True Negatives
0.00017925496,0.06896551724137931,0.9397590361445783,0.128500823723229,0.26657552973342447,5,78,1053,117
0.0001804093,0.06902654867256637,0.9397590361445783,0.12860676009892827,0.2667578659370725,5,78,1052,118
0.00018087849,0.06908768821966342,0.9397590361445783,0.12871287128712872,0.2669404517453799,5,78,1051,119
0.00018237722,0.06914893617021277,0.9397590361445783,0.12881915772089184,0.2671232876712329,5,78,1050,120
0.00018382417,0.06921029281277728,0.9397590361445783,0.12892561983471074,0.2673063742289239,5,78,1049,121
0.00018559133,0.06927175843694494,0.9397590361445783,0.12903225806451613,0.2674897119341564,5,78,1048,122
0.0001875249,0.06933333333333333,0.9397590361445783,0.1291390728476821,0.2676733013040494,5,78,1047,123
0.00018921863,0.0693950177935943,0.9397590361445783,0.12924606462303231,0.26785714285714285,5,78,1046,124
0.00019098609,0.06945681211041853,0.9397590361445783,0.12935323383084577,0.26804123711340205,5,78,1045,125
0.00019145833,0.06951871657754011,0.9397590361445783,0.12946058091286308,0.26822558459422285,5,78,1044,126
0.00019218132,0.0695807314897413,0.9397590361445783,0.12956810631229235,0.26841018582243636,5,78,1043,127
0.00019313858,0.06964285714285715,0.9397590361445783,0.12967581047381546,0.26859504132231404,5,78,1042,128
0.00019516044,0.06970509383378017,0.9397590361445783,0.129783693843594,0.2687801516195727,5,78,1041,129
0.00019545038,0.06976744186046512,0.9397590361445783,0.1298917568692756,0.2689655172413793,5,78,1040,130
0.0001955999,0.06982990152193375,0.9397590361445783,0.13,0.2691511387163561,5,78,1039,131
0.00019971486,0.06989247311827956,0.9397590361445783,0.13010842368640535,0.26933701657458564,5,78,1038,132
0.00020050687,0.06995515695067264,0.9397590361445783,0.1302170283806344,0.26952315134761573,5,78,1037,133
0.00020081433,0.07001795332136446,0.9397590361445783,0.13032581453634084,0.2697095435684647,5,78,1036,134
0.00020103139,0.07008086253369272,0.9397590361445783,0.13043478260869565,0.2698961937716263,5,78,1035,135
0.00020197667,0.07014388489208633,0.9397590361445783,0.1305439330543933,0.27008310249307477,5,78,1034,136
0.00020201827,0.0702070207020702,0.9397590361445783,0.1306532663316583,0.2702702702702703,5,78,1033,137
0.00020592354,0.07027027027027027,0.9397590361445783,0.13076278290025148,0.27045769764216365,5,78,1032,138
0.0002063595,0.0703336339044184,0.9397590361445783,0.13087248322147652,0.27064538514920194,5,78,1031,139
0.00020644214,0.0703971119133574,0.9397590361445783,0.1309823677581864,0.2708333333333333,5,78,1030,140
0.0002104522,0.07046070460704607,0.9397590361445783,0.13109243697478992,0.2710215427380125,5,78,1029,141
0.00021140266,0.0705244122965642,0.9397590361445783,0.1312026913372582,0.2712100139082058,5,78,1028,142
0.00021232298,0.07058823529411765,0.9397590361445783,0.13131313131313133,0.27139874739039666,5,78,1027,143
0.00021266926,0.07065217391304347,0.9397590361445783,0.13142375737152484,0.27158774373259054,5,78,1026,144
0.00021275382,0.07071622846781506,0.9397590361445783,0.1315345699831366,0.27177700348432055,5,78,1025,145
0.00021303495,0.07078039927404718,0.9397590361445783,0.13164556962025317,0.2719665271966527,5,78,1024,146
0.0002145483,0.07084468664850137,0.9397590361445783,0.13175675675675674,0.2721563154221912,5,78,1023,147
0.00021616243,0.07090909090909091,0.9397590361445783,0.13186813186813187,0.2723463687150838,5,78,1022,148
0.00021705897,0.07097361237488627,0.9397590361445783,0.1319796954314721,0.27253668763102723,5,78,1021,149
0.00021747556,0.07103825136612021,0.9397590361445783,0.13209144792548688,0.2727272727272727,5,78,1020,150
0.00021933326,0.07110300820419325,0.9397590361445783,0.13220338983050847,0.2729181245626312,5,78,1019,151
0.00021937156,0.07116788321167883,0.9397590361445783,0.13231552162849872,0.27310924369747897,5,78,1018,152
0.00022105988,0.07123287671232877,0.9397590361445783,0.13242784380305603,0.27330063069376315,5,78,1017,153
0.00022181998,0.0712979890310786,0.9397590361445783,0.13254035683942225,0.27349228611500703,5,78,1016,154
0.00022259413,0.07136322049405307,0.9397590361445783,0.1326530612244898,0.2736842105263158,5,78,1015,155
0.00022391707,0.07142857142857142,0.9397590361445783,0.1327659574468085,0.273876404494382,5,78,1014,156
0.00022636054,0.07149404216315307,0.9397590361445783,0.13287904599659284,0.27406886858749124,5,78,1013,157
0.000228092,0.07155963302752294,0.9397590361445783,0.1329923273657289,0.2742616033755274,5,78,1012,158
0.00023079658,0.07162534435261708,0.9397590361445783,0.13310580204778158,0.2744546094299789,5,78,1011,159
0.00023309095,0.07169117647058823,0.9397590361445783,0.1332194705380017,0.2746478873239437,5,78,1010,160
0.00023378448,0.07175712971481141,0.9397590361445783,0.13333333333333333,0.2748414376321353,5,78,1009,161
0.00023389373,0.0718232044198895,0.9397590361445783,0.13344739093242086,0.2750352609308886,5,78,1008,162
0.00023624278,0.07188940092165899,0.9397590361445783,0.13356164383561644,0.27522935779816515,5,78,1007,163
0.00023801917,0.07195571955719557,0.9397590361445783,0.13367609254498714,0.2754237288135593,5,78,1006,164
0.00023850623,0.07202216066481995,0.9397590361445783,0.13379073756432247,0.2756183745583039,5,78,1005,165
0.0002385947,0.07208872458410351,0.9397590361445783,0.13390557939914163,0.2758132956152758,5,78,1004,166
0.00023863657,0.07215541165587419,0.9397590361445783,0.13402061855670103,0.2760084925690021,5,78,1003,167
0.00023992191,0.07222222222222222,0.9397590361445783,0.13413585554600171,0.2762039660056657,5,78,1002,168
0.00023999717,0.07228915662650602,0.9397590361445783,0.1342512908777969,0.2763997165131113,5,78,1001,169
0.00024135773,0.07235621521335807,0.9397590361445783,0.1343669250645995,0.2765957446808511,5,78,1000,170
0.0002443926,0.07242339832869081,0.9397590361445783,0.13448275862068965,0.276792051100071,5,78,999,171
0.00024515015,0.0724907063197026,0.9397590361445783,0.13459879206212252,0.27698863636363635,5,78,998,172
0.00024608523,0.07255813953488371,0.9397590361445783,0.13471502590673576,0.2771855010660981,5,78,997,173
0.0002464656,0.07262569832402235,0.9397590361445783,0.1348314606741573,0.2773826458036984,5,78,996,174
0.00024682988,0.07269338303821063,0.9397590361445783,0.13494809688581316,0.2775800711743772,5,78,995,175
0.0002470571,0.07276119402985075,0.9397590361445783,0.13506493506493505,0.2777777777777778,5,78,994,176
0.00024768422,0.07282913165266107,0.9397590361445783,0.13518197573656845,0.27797576621525305,5,78,993,177
0.00024774138,0.07289719626168224,0.9397590361445783,0.13529921942758022,0.2781740370898716,5,78,992,178
0.0002522964,0.07296538821328344,0.9397590361445783,0.13541666666666666,0.278372591006424,5,78,991,179
0.0002557905,0.07303370786516854,0.9397590361445783,0.1355343179843614,0.2785714285714286,5,78,990,180
0.00025731634,0.07310215557638237,0.9397590361445783,0.1356521739130435,0.278770550393138,5,78,989,181
0.0002587906,0.07317073170731707,0.9397590361445783,0.13577023498694518,0.27896995708154504,5,78,988,182
0.00025937677,0.07323943661971831,0.9397590361445783,0.13588850174216027,0.2791696492483894,5,78,987,183
0.00026019983,0.07330827067669173,0.9397590361445783,0.13600697471665213,0.2793696275071633,5,78,986,184
0.00026191748,0.07337723424270931,0.9397590361445783,0.13612565445026178,0.27956989247311825,5,78,985,185
0.00026196745,0.07344632768361582,0.9397590361445783,0.13624454148471615,0.2797704447632712,5,78,984,186
0.00026239714,0.07351555136663525,0.9397590361445783,0.13636363636363635,0.2799712849964106,5,78,983,187
0.00026303035,0.07264150943396226,0.927710843373494,0.1347331583552056,0.2765804597701149,6,77,983,187
0.00026314348,0.07271010387157696,0.927710843373494,0.13485113835376533,0.27677929547088426,6,77,982,188
0.00026583334,0.07277882797731569,0.927710843373494,0.13496932515337423,0.27697841726618705,6,77,981,189
0.00026661687,0.0728476821192053,0.927710843373494,0.13508771929824562,0.27717782577393807,6,77,980,190
0.00026695087,0.07291666666666667,0.927710843373494,0.13520632133450394,0.27737752161383283,6,77,979,191
0.00026994766,0.07298578199052133,0.927710843373494,0.13532513181019332,0.277577505407354,6,77,978,192
0.00027034714,0.0730550284629981,0.927710843373494,0.13544415127528583,0.2777777777777778,6,77,977,193
0.00027071807,0.0731244064577398,0.927710843373494,0.13556338028169015,0.2779783393501805,6,77,976,194
0.00027273022,0.07319391634980989,0.927710843373494,0.1356828193832599,0.2781791907514451,6,77,975,195
0.000276337,0.07326355851569934,0.927710843373494,0.13580246913580246,0.2783803326102675,6,77,974,196
0.00027781154,0.07333333333333333,0.927710843373494,0.13592233009708737,0.2785817655571635,6,77,973,197
0.00027821446,0.07340324118207817,0.927710843373494,0.13604240282685512,0.278783490224475,6,77,972,198
0.00027939628,0.07347328244274809,0.927710843373494,0.1361626878868258,0.27898550724637683,6,77,971,199
0.00028178867,0.07354345749761222,0.927710843373494,0.13628318584070798,0.27918781725888325,6,77,970,200
0.00028532147,0.07265774378585087,0.9156626506024096,0.13463241806908768,0.2757619738751814,7,76,970,200
0.00028973984,0.07272727272727272,0.9156626506024096,0.1347517730496454,0.27596223674655046,7,76,969,201
0.00029077454,0.07279693486590039,0.9156626506024096,0.13487133984028393,0.2761627906976744,7,76,968,202
0.00029318436,0.0728667305848514,0.9156626506024096,0.1349911190053286,0.27636363636363637,7,76,967,203
0.000293334,0.07293666026871401,0.9156626506024096,0.1351111111111111,0.2765647743813683,7,76,966,204
0.00029339775,0.07300672430355427,0.9156626506024096,0.13523131672597866,0.2767662053896577,7,76,965,205
0.00029435483,0.07307692307692308,0.9156626506024096,0.13535173642030277,0.27696793002915454,7,76,964,206
0.00029532996,0.07314725697786333,0.9156626506024096,0.1354723707664884,0.27716994894237784,7,76,963,207
0.00029589137,0.07321772639691715,0.9156626506024096,0.13559322033898305,0.2773722627737226,7,76,962,208
0.00029621655,0.07328833172613308,0.9156626506024096,0.1357142857142857,0.27757487216946675,7,76,961,209
0.0002974076,0.07335907335907337,0.9156626506024096,0.1358355674709562,0.2777777777777778,7,76,960,210
0.00029776394,0.07342995169082125,0.9156626506024096,0.13595706618962433,0.2779809802487198,7,76,959,211
0.00029795422,0.0735009671179884,0.9156626506024096,0.1360787824529991,0.2781844802342606,7,76,958,212
0.00030117028,0.07357212003872217,0.9156626506024096,0.13620071684587814,0.2783882783882784,7,76,957,213
0.00030553326,0.07364341085271318,0.9156626506024096,0.13632286995515694,0.2785923753665689,7,76,956,214
0.00030811768,0.07371483996120272,0.9156626506024096,0.13644524236983843,0.27879677182685253,7,76,955,215
0.0003084442,0.07378640776699029,0.9156626506024096,0.13656783468104222,0.2790014684287812,7,76,954,216
0.00030962803,0.0738581146744412,0.9156626506024096,0.1366906474820144,0.27920646583394565,7,76,953,217
0.00031078202,0.07392996108949416,0.9156626506024096,0.13681368136813682,0.27941176470588236,7,76,952,218
0.00031081194,0.07400194741966894,0.9156626506024096,0.13693693693693693,0.27961736571008095,7,76,951,219
0.0003108887,0.07407407407407407,0.9156626506024096,0.13706041478809738,0.27982326951399117,7,76,950,220
0.00031262418,0.07414634146341463,0.9156626506024096,0.1371841155234657,0.2800294767870302,7,76,949,221
0.0003136284,0.07421875,0.9156626506024096,0.13730803974706413,0.28023598820059,7,76,948,222
0.00031420932,0.07429130009775171,0.9156626506024096,0.13743218806509946,0.28044280442804426,7,76,947,223
0.0003145384,0.07436399217221135,0.9156626506024096,0.13755656108597286,0.28064992614475626,7,76,946,224
0.0003192593,0.07443682664054849,0.9156626506024096,0.13768115942028986,0.28085735402808576,7,76,945,225
0.00031970855,0.07450980392156863,0.9156626506024096,0.13780598368087035,0.28106508875739644,7,76,944,226
0.0003209371,0.0745829244357213,0.9156626506024096,0.13793103448275862,0.28127313101406365,7,76,943,227
0.00032101915,0.07465618860510806,0.9156626506024096,0.13805631244323344,0.2814814814814815,7,76,942,228
0.0003238552,0.07472959685349066,0.9156626506024096,0.13818181818181818,0.28169014084507044,7,76,941,229
0.00032513007,0.07480314960629922,0.9156626506024096,0.13830755232029118,0.2818991097922849,7,76,940,230
0.0003252246,0.0748768472906404,0.9156626506024096,0.1384335154826958,0.28210838901262064,7,76,939,231
0.0003261894,0.07495069033530571,0.9156626506024096,0.13855970829535097,0.2823179791976226,7,76,938,232
0.00032619873,0.07502467917077986,0.9156626506024096,0.1386861313868613,0.2825278810408922,7,76,937,233
0.00032663316,0.07509881422924901,0.9156626506024096,0.13881278538812786,0.28273809523809523,7,76,936,234
0.00032696652,0.0751730959446093,0.9156626506024096,0.13893967093235832,0.28294862248696945,7,76,935,235
0.0003270778,0.07524752475247524,0.9156626506024096,0.13906678865507777,0.28315946348733234,7,76,934,236
0.00032732365,0.0753221010901883,0.9156626506024096,0.1391941391941392,0.2833706189410887,7,76,933,237
0.00032746594,0.07539682539682539,0.9156626506024096,0.13932172318973418,0.2835820895522388,7,76,932,238
0.00033068447,0.07547169811320754,0.9156626506024096,0.13944954128440368,0.2837938760268857,7,76,931,239
0.00033579225,0.07554671968190854,0.9156626506024096,0.13957759412304868,0.28400597907324365,7,76,930,240
0.00033601787,0.07562189054726368,0.9156626506024096,0.13970588235294118,0.28421839940164545,7,76,929,241
0.00033972482,0.07569721115537849,0.9156626506024096,0.13983440662373506,0.2844311377245509,7,76,928,242
0.00034355585,0.07577268195413758,0.9156626506024096,0.13996316758747698,0.2846441947565543,7,76,927,243
0.00034400047,0.07584830339321358,0.9156626506024096,0.1400921658986175,0.2848575712143928,7,76,926,244
0.00034413885,0.07592407592407592,0.9156626506024096,0.14022140221402213,0.28507126781695424,7,76,925,245
0.00034677176,0.075,0.9036144578313253,0.13850415512465375,0.28153153153153154,8,75,925,245
0.00034828437,0.07507507507507508,0.9036144578313253,0.13863216266173753,0.28174305033809166,8,75,924,246
0.00035259352,0.07515030060120241,0.9036144578313253,0.13876040703052728,0.2819548872180451,8,75,923,247
0.0003538683,0.07522567703109329,0.9036144578313253,0.1388888888888889,0.28216704288939054,8,75,922,248
0.00035460398,0.07530120481927711,0.9036144578313253,0.13901760889712697,0.28237951807228917,8,75,921,249
0.0003563642,0.07537688442211055,0.9036144578313253,0.1391465677179963,0.2825923134890731,8,75,920,250
0.00035732883,0.07545271629778671,0.9036144578313253,0.1392757660167131,0.2828054298642534,8,75,919,251
0.0003606547,0.0755287009063444,0.9036144578313253,0.13940520446096655,0.2830188679245283,8,75,918,252
0.00036067254,0.07560483870967742,0.9036144578313253,0.13953488372093023,0.28323262839879154,8,75,917,253
0.0003617342,0.07568113017154389,0.9036144578313253,0.13966480446927373,0.2834467120181406,8,75,916,254
0.00036199702,0.07575757575757576,0.9036144578313253,0.13979496738117428,0.283661119515885,8,75,915,255
0.00036217688,0.07583417593528817,0.9036144578313253,0.13992537313432835,0.2838758516275549,8,75,914,256
0.00036330026,0.07591093117408906,0.9036144578313253,0.1400560224089636,0.2840909090909091,8,75,913,257
0.0003634118,0.07598784194528875,0.9036144578313253,0.14018691588785046,0.28430629264594387,8,75,912,258
0.00036377468,0.07606490872210954,0.9036144578313253,0.1403180542563143,0.2845220030349014,8,75,911,259
0.00036458467,0.07614213197969544,0.9036144578313253,0.1404494382022472,0.2847380410022779,8,75,910,260
0.00036499294,0.07621951219512195,0.9036144578313253,0.14058106841611998,0.28495440729483285,8,75,909,261
0.00037052805,0.0762970498474059,0.9036144578313253,0.14071294559099437,0.28517110266159695,8,75,908,262
0.0003715462,0.07637474541751528,0.9036144578313253,0.14084507042253522,0.2853881278538813,8,75,907,263
0.00037279422,0.0764525993883792,0.9036144578313253,0.14097744360902256,0.2856054836252856,8,75,906,264
0.000373822,0.07653061224489796,0.9036144578313253,0.14111006585136407,0.2858231707317073,8,75,905,265
0.00037624474,0.07660878447395301,0.9036144578313253,0.14124293785310735,0.28604118993135014,8,75,904,266
0.0003767264,0.07668711656441718,0.9036144578313253,0.1413760603204524,0.2862595419847328,8,75,903,267
0.0003771046,0.0767656090071648,0.9036144578313253,0.14150943396226415,0.28647822765469827,8,75,902,268
0.00037712435,0.07684426229508197,0.9036144578313253,0.141643059490085,0.286697247706422,8,75,901,269
0.00037872058,0.07692307692307693,0.9036144578313253,0.14177693761814744,0.2869166029074216,8,75,900,270
0.00037995933,0.07700205338809035,0.9036144578313253,0.14191106906338694,0.2871362940275651,8,75,899,271
0.0003813879,0.07708119218910586,0.9036144578313253,0.14204545454545456,0.28735632183908044,8,75,898,272
0.0003814666,0.07716049382716049,0.9036144578313253,0.14218009478672985,0.2875766871165644,8,75,897,273
0.0003816341,0.07723995880535531,0.9036144578313253,0.14231499051233396,0.28779739063699156,8,75,896,274
0.00038245978,0.07731958762886598,0.9036144578313253,0.14245014245014245,0.2880184331797235,8,75,895,275
0.00038269666,0.07636738906088751,0.891566265060241,0.14068441064638784,0.2843966179861645,9,74,895,275
0.00038337932,0.07644628099173553,0.891566265060241,0.14081826831588962,0.2846153846153846,9,74,894,276
0.0003835742,0.07652533609100311,0.891566265060241,0.14095238095238094,0.2848344880677444,9,74,893,277
0.0003858774,0.07660455486542443,0.891566265060241,0.14108674928503337,0.2850539291217257,9,74,892,278
0.00038620166,0.0766839378238342,0.891566265060241,0.14122137404580154,0.28527370855821127,9,74,891,279
0.00039257735,0.07572614107883817,0.8795180722891566,0.13944603629417382,0.2816358024691358,10,73,891,279
0.0003938008,0.07580477673935618,0.8795180722891566,0.13957934990439771,0.28185328185328185,10,73,890,280
0.00039770396,0.07588357588357589,0.8795180722891566,0.1397129186602871,0.2820710973724884,10,73,889,281
0.0003999944,0.07596253902185224,0.8795180722891566,0.13984674329501914,0.2822892498066512,10,73,888,282
0.0004000867,0.07604166666666666,0.8795180722891566,0.13998082454458294,0.2825077399380805,10,73,887,283
0.0004004343,0.07612095933263817,0.8795180722891566,0.1401151631477927,0.28272656855151046,10,73,886,284
0.0004014826,0.07620041753653445,0.8795180722891566,0.14024975984630164,0.28294573643410853,10,73,885,285
0.00040320007,0.07628004179728318,0.8795180722891566,0.14038461538461539,0.28316524437548485,10,73,884,286
0.00040557806,0.07635983263598327,0.8795180722891566,0.14051973051010588,0.2833850931677019,10,73,883,287
0.0004056581,0.07643979057591622,0.8795180722891566,0.14065510597302505,0.2836052836052836,10,73,882,288
0.00040622306,0.07651991614255765,0.8795180722891566,0.1407907425265188,0.2838258164852255,10,73,881,289
0.00040655007,0.07660020986358866,0.8795180722891566,0.14092664092664092,0.2840466926070039,10,73,880,290
0.0004071574,0.07668067226890757,0.8795180722891566,0.14106280193236714,0.2842679127725857,10,73,879,291
0.00040906548,0.07676130389064142,0.8795180722891566,0.14119922630560927,0.284489477786438,10,73,878,292
0.00041198317,0.07684210526315789,0.8795180722891566,0.14133591481122942,0.28471138845553823,10,73,877,293
0.00041421677,0.07692307692307693,0.8795180722891566,0.14147286821705427,0.2849336455893833,10,73,876,294
0.00041811154,0.0770042194092827,0.8795180722891566,0.14161008729388944,0.28515625,10,73,875,295
0.0004181259,0.07708553326293559,0.8795180722891566,0.141747572815534,0.28537920250195464,10,73,874,296
0.00042129125,0.07716701902748414,0.8795180722891566,0.14188532555879493,0.2856025039123631,10,73,873,297
0.00042324516,0.07724867724867725,0.8795180722891566,0.14202334630350194,0.28582615505090053,10,73,872,298
0.00042325282,0.07733050847457627,0.8795180722891566,0.14216163583252192,0.28605015673981193,10,73,871,299
0.00042441135,0.07741251325556733,0.8795180722891566,0.14230019493177387,0.28627450980392155,10,73,870,300
0.00042837704,0.07749469214437367,0.8795180722891566,0.1424390243902439,0.28649921507064363,10,73,869,301
0.00043155128,0.077577045696068,0.8795180722891566,0.142578125,0.2867242733699921,10,73,868,302
0.0004317982,0.07765957446808511,0.8795180722891566,0.14271749755620725,0.2869496855345912,10,73,867,303
0.00043274654,0.0777422790202343,0.8795180722891566,0.14285714285714285,0.2871754523996853,10,73,866,304
0.00043543836,0.07782515991471216,0.8795180722891566,0.14299706170421156,0.2874015748031496,10,73,865,305
0.00043776463,0.07790821771611527,0.8795180722891566,0.14313725490196078,0.2876280535855004,10,73,864,306
0.00043814516,0.07799145299145299,0.8795180722891566,0.14327772325809618,0.28785488958990535,10,73,863,307
0.00043873198,0.07807486631016043,0.8795180722891566,0.14341846758349705,0.2880820836621942,10,73,862,308
0.00044111436,0.07815845824411134,0.8795180722891566,0.14355948869223206,0.2883096366508689,10,73,861,309
0.00044132338,0.0782422293676313,0.8795180722891566,0.1437007874015748,0.2885375494071146,10,73,860,310
0.00044323114,0.07832618025751073,0.8795180722891566,0.1438423645320197,0.2887658227848101,10,73,859,311
0.0004444653,0.07841031149301826,0.8795180722891566,0.14398422090729784,0.2889944576405384,10,73,858,312
0.00045003535,0.07849462365591398,0.8795180722891566,0.1441263573543929,0.28922345483359746,10,73,857,313
0.00045132078,0.07857911733046287,0.8795180722891566,0.1442687747035573,0.28945281522601113,10,73,856,314
0.00045190085,0.07866379310344827,0.8795180722891566,0.1444114737883284,0.2896825396825397,10,73,855,315
0.00045240746,0.07874865156418555,0.8795180722891566,0.14455445544554454,0.28991262907069104,10,73,854,316
0.00045347092,0.07883369330453564,0.8795180722891566,0.14469772051536176,0.2901430842607313,10,73,853,317
0.00045360625,0.07891891891891892,0.8795180722891566,0.14484126984126985,0.2903739061256961,10,73,852,318
0.00045563505,0.07900432900432901,0.8795180722891566,0.14498510427010924,0.2906050955414013,10,73,851,319
0.0004583697,0.0790899241603467,0.8795180722891566,0.14512922465208747,0.2908366533864542,10,73,850,320
0.0004619133,0.07917570498915401,0.8795180722891566,0.14527363184079603,0.29106858054226475,10,73,849,321
0.00046382978,0.07926167209554831,0.8795180722891566,0.1454183266932271,0.29130087789305664,10,73,848,322
0.00046492004,0.07934782608695652,0.8795180722891566,0.14556331006979062,0.2915335463258786,10,73,847,323
0.00046542953,0.0794341675734494,0.8795180722891566,0.14570858283433133,0.2917665867306155,10,73,846,324
0.0004661655,0.07952069716775599,0.8795180722891566,0.14585414585414586,0.292,10,73,845,325
0.00046633126,0.07960741548527808,0.8795180722891566,0.146,0.2922337870296237,10,73,844,326
0.0004667117,0.07969432314410481,0.8795180722891566,0.14614614614614616,0.29246794871794873,10,73,843,327
0.00046675908,0.07978142076502732,0.8795180722891566,0.1462925851703407,0.29270248596631915,10,73,842,328
0.00046873826,0.07986870897155361,0.8795180722891566,0.1464393179538616,0.2929373996789727,10,73,841,329
0.00047181052,0.07995618838992333,0.8795180722891566,0.1465863453815261,0.2931726907630522,10,73,840,330
0.0004741182,0.0800438596491228,0.8795180722891566,0.14673366834170853,0.2934083601286174,10,73,839,331
0.00047751167,0.0801317233809001,0.8795180722891566,0.14688128772635814,0.2936444086886565,10,73,838,332
0.00047925042,0.08021978021978023,0.8795180722891566,0.1470292044310171,0.2938808373590982,10,73,837,333
0.0004795049,0.08030803080308031,0.8795180722891566,0.14717741935483872,0.29411764705882354,10,73,836,334
0.00047971224,0.08039647577092511,0.8795180722891566,0.14732593340060546,0.29435483870967744,10,73,835,335
0.00047979323,0.0804851157662624,0.8795180722891566,0.14747474747474748,0.29459241323648105,10,73,834,336
0.00048145375,0.08057395143487858,0.8795180722891566,0.14762386248736098,0.2948303715670436,10,73,833,337
0.0004868813,0.08066298342541436,0.8795180722891566,0.14777327935222673,0.2950687146321746,10,73,832,338
0.0004900484,0.08075221238938053,0.8795180722891566,0.14792299898682879,0.2953074433656958,10,73,831,339
0.0004938309,0.08084163898117387,0.8795180722891566,0.14807302231237324,0.29554655870445345,10,73,830,340
0.00049454905,0.08093126385809313,0.8795180722891566,0.14822335025380712,0.29578606158833065,10,73,829,341
0.0004945761,0.08102108768035517,0.8795180722891566,0.1483739837398374,0.2960259529602595,10,73,828,342
0.0004947735,0.0811111111111111,0.8795180722891566,0.14852492370295015,0.2962662337662338,10,73,827,343
0.0004956637,0.08120133481646273,0.8795180722891566,0.14867617107942974,0.2965069049553209,10,73,826,344
0.00049808656,0.08129175946547884,0.8795180722891566,0.1488277268093782,0.2967479674796748,10,73,825,345
0.00049850973,0.08138238573021182,0.8795180722891566,0.1489795918367347,0.2969894222945484,10,73,824,346
0.0004989811,0.08147321428571429,0.8795180722891566,0.1491317671092952,0.2972312703583062,10,73,823,347
0.0005063344,0.08156424581005586,0.8795180722891566,0.1492842535787321,0.2974735126324368,10,73,822,348
0.0005075318,0.08165548098434004,0.8795180722891566,0.14943705220061412,0.29771615008156604,10,73,821,349
0.0005114743,0.08062709966405375,0.8674698795180723,0.14754098360655737,0.2938775510204082,11,72,821,349
0.0005128972,0.08071748878923767,0.8674698795180723,0.1476923076923077,0.29411764705882354,11,72,820,350
0.0005166602,0.08080808080808081,0.8674698795180723,0.14784394250513347,0.294358135731807,11,72,819,351
0.000517393,0.08089887640449438,0.8674698795180723,0.14799588900308325,0.2945990180032733,11,72,818,352
0.00051742827,0.08098987626546682,0.8674698795180723,0.14814814814814814,0.29484029484029484,11,72,817,353
0.00051889,0.08108108108108109,0.8674698795180723,0.14830072090628219,0.29508196721311475,11,72,816,354
0.000521111,0.08117249154453213,0.8674698795180723,0.14845360824742268,0.29532403609515995,11,72,815,355
0.00052417425,0.08126410835214447,0.8674698795180723,0.14860681114551083,0.2955665024630542,11,72,814,356
0.00052979955,0.08135593220338982,0.8674698795180723,0.1487603305785124,0.29580936729663104,11,72,813,357
0.00053761195,0.08144796380090498,0.8674698795180723,0.14891416752843847,0.29605263157894735,11,72,812,358
0.0005379523,0.08154020385050963,0.8674698795180723,0.14906832298136646,0.2962962962962963,11,72,811,359
0.0005409048,0.08163265306122448,0.8674698795180723,0.14922279792746113,0.29654036243822074,11,72,810,360
0.00054785254,0.08172531214528944,0.8674698795180723,0.14937759336099585,0.2967848309975268,11,72,809,361
0.00054823386,0.08181818181818182,0.8674698795180723,0.14953271028037382,0.297029702970297,11,72,808,362
0.0005550449,0.08191126279863481,0.8674698795180723,0.1496881496881497,0.2972749793559042,11,72,807,363
0.0005570355,0.08200455580865604,0.8674698795180723,0.14984391259105098,0.2975206611570248,11,72,806,364
0.00055902347,0.08209806157354618,0.8674698795180723,0.15,0.2977667493796526,11,72,805,365
0.00056187145,0.0821917808219178,0.8674698795180723,0.15015641293013557,0.2980132450331126,11,72,804,366
0.00057005754,0.08228571428571428,0.8674698795180723,0.15031315240083507,0.2982601491300746,11,72,803,367
0.0005706849,0.08237986270022883,0.8674698795180723,0.15047021943573669,0.29850746268656714,11,72,802,368
0.00057177653,0.08247422680412371,0.8674698795180723,0.1506276150627615,0.2987551867219917,11,72,801,369
0.00057226967,0.08256880733944955,0.8674698795180723,0.15078534031413612,0.29900332225913623,11,72,800,370
0.0005736844,0.08266360505166476,0.8674698795180723,0.1509433962264151,0.29925187032418954,11,72,799,371
0.00057405693,0.08275862068965517,0.8674698795180723,0.15110178384050368,0.2995008319467554,11,72,798,372
0.00057414337,0.08285385500575373,0.8674698795180723,0.15126050420168066,0.2997502081598668,11,72,797,373
0.00057785347,0.08294930875576037,0.8674698795180723,0.15141955835962145,0.3,11,72,796,374
0.00058026065,0.08304498269896193,0.8674698795180723,0.15157894736842106,0.3002502085070892,11,72,795,375
0.0005805049,0.08314087759815242,0.8674698795180723,0.1517386722866175,0.3005008347245409,11,72,794,376
0.0005836444,0.08323699421965318,0.8674698795180723,0.1518987341772152,0.3007518796992481,11,72,793,377
0.00058756705,0.08333333333333333,0.8674698795180723,0.15205913410770855,0.3010033444816054,11,72,792,378
0.00059007906,0.08342989571263036,0.8674698795180723,0.1522198731501057,0.301255230125523,11,72,791,379
0.00059061445,0.08352668213457076,0.8674698795180723,0.1523809523809524,0.3015075376884422,11,72,790,380
0.00059210835,0.08362369337979095,0.8674698795180723,0.15254237288135594,0.30176026823134955,11,72,789,381
0.00059753266,0.08372093023255814,0.8674698795180723,0.15270413573700956,0.30201342281879195,11,72,788,382
0.0005991814,0.08381839348079162,0.8674698795180723,0.15286624203821655,0.3022670025188917,11,72,787,383
0.0006055425,0.08391608391608392,0.8674698795180723,0.153028692879915,0.3025210084033613,11,72,786,384
